Time(Epoch),Time(seconds),Load Cell (lbf),Run Tank Pressure (psig),Combustion Chamber Pressure (psig),Supply Tank Pressure (psig)
3716132570.812,123.440999984741,-84.449951,763.637734,-0.271911,874.332274
3716132570.842,123.47100019455,-81.061139,763.479882,-0.412253,874.560165
3716132570.873,123.502000331879,-85.127706,763.216849,-0.254373,874.419875
3716132570.903,123.53200006485,-87.161009,763.76049,-0.728013,874.034343
3716132570.933,123.562000274658,-90.549861,763.409744,-0.254373,873.859034
3716132570.961,123.590000152588,-84.449951,763.90082,-0.271911,874.209547
3716132570.989,123.618000030518,-87.838804,763.23437,0.061388,873.946742
3716132571.018,123.647000312805,-88.516558,763.76049,-0.377169,874.069363
3716132571.048,123.677000045776,-85.127706,763.550074,-0.517504,874.034343
3716132571.078,123.707000255585,-85.127706,763.514978,0.201723,874.174527
3716132571.109,123.738000392914,-80.383384,763.778064,-0.412253,874.840533
3716132571.138,123.767000198364,-86.483255,763.09404,-0.271911,874.104382
3716132571.169,123.798000335693,-87.161009,763.637734,-0.728013,874.367293
3716132571.197,123.826000213623,-85.8055,764.198949,-0.429791,874.139508
3716132571.228,123.857000350952,-85.127706,764.198949,0.008759,874.244672
3716132571.255,123.884000301361,-84.449951,763.567595,-0.342085,874.402419
3716132571.284,123.913000106812,-86.483255,763.567595,-0.6403,874.016781
3716132571.313,123.942000389099,-84.449951,763.742969,-0.271911,873.876597
3716132571.344,123.973000049591,-81.738893,763.339605,-0.114038,874.244672
3716132571.375,124.00400018692,-82.416648,763.620213,-0.447336,874.682786
3716132571.407,124.03600025177,-85.8055,762.953763,-0.359624,874.209547
3716132571.434,124.063000202179,-91.227616,763.462361,-0.552588,873.876597
3716132571.461,124.090000152588,-83.094442,763.830682,-0.236827,874.174527
3716132571.491,124.120000362396,-82.416648,763.935916,-0.078947,874.437438
3716132571.521,124.150000095367,-86.483255,763.585117,-0.394708,874.244672
3716132571.551,124.180000305176,-86.483255,763.5325,-0.32454,873.788995
3716132571.581,124.210000038147,-87.838804,763.462361,-0.517504,874.156965
3716132571.612,124.241000175476,-85.8055,763.935916,0.166639,874.069363
3716132571.642,124.271000385284,-84.449951,763.409744,0.1491,874.455001
3716132571.672,124.301000118256,-86.483255,763.409744,-0.271911,874.262129
3716132571.701,124.330000400543,-87.838804,763.76049,-0.675384,874.19209
3716132571.734,124.363000392914,-91.227616,763.444839,-0.517504,874.209547
3716132571.763,124.392000198364,-85.127706,763.76049,-0.271911,874.069363
3716132571.793,124.422000408173,-82.416648,763.778064,0.096471,874.419875
3716132571.821,124.450000286102,-86.483255,763.23437,0.131555,874.472458
3716132571.852,124.481000423431,-84.449951,762.918667,-0.377169,874.297254
3716132571.882,124.511000156403,-90.549861,763.953437,-0.359624,874.104382
3716132571.912,124.541000366211,-83.094442,763.742969,0.11401,874.156965
3716132571.942,124.571000099182,-81.738893,763.585117,0.043843,874.49002
3716132571.974,124.603000164032,-80.383384,763.848203,-0.394708,874.805513
3716132572.004,124.63300037384,-84.449951,763.357126,0.254352,874.297254
3716132572.037,124.666000366211,-90.549861,763.514978,-0.48242,874.349836
3716132572.067,124.696000099182,-89.872067,763.742969,-0.131576,873.876597
3716132572.094,124.723000049591,-82.416648,763.883299,-0.289456,874.19209
3716132572.126,124.755000114441,-80.383384,763.409744,-0.236827,874.682786
3716132572.157,124.78600025177,-85.8055,764.111289,0.254352,874.419875
3716132572.186,124.81500005722,-85.127706,763.620213,-0.605217,874.19209
3716132572.216,124.845000267029,-87.161009,763.742969,-0.16666,873.894159
3716132572.247,124.876000404358,-83.094442,763.620213,-0.061409,874.349836
3716132572.276,124.905000209808,-82.416648,763.830682,-0.026325,874.542602
3716132572.306,124.935000419617,-85.127706,763.514978,0.078926,874.367293
3716132572.336,124.965000152588,-87.161009,763.567595,-0.359624,874.209547
3716132572.366,124.995000362396,-90.549861,763.602691,-0.412253,873.578666
3716132572.398,125.026999950409,-84.449951,764.111289,-0.412253,874.104382
3716132572.426,125.055000305176,-84.449951,763.550074,0.219268,874.402419
3716132572.458,125.087000370026,-79.70559,764.023576,-0.184205,874.630204
3716132572.489,125.118000030518,-85.127706,763.602691,0.131555,874.332274
3716132572.519,125.148000240326,-86.483255,763.374648,-0.587671,874.244672
3716132572.549,125.177999973297,-90.549861,763.497457,-0.359624,874.104382
3716132572.577,125.206000328064,-85.127706,764.234045,-0.16666,874.279692
3716132572.607,125.236000061035,-79.70559,763.514978,-0.00878,874.612747
3716132572.637,125.266000270844,-85.8055,763.462361,0.27189,874.437438
3716132572.664,125.293000221252,-83.772197,763.602691,-0.096492,874.52504
3716132572.693,125.322000026703,-85.8055,763.5325,0.289435,874.19209
3716132572.722,125.35100030899,-88.516558,763.90082,-0.359624,874.209547
3716132572.754,125.38300037384,-85.8055,763.76049,-0.219289,874.244672
3716132572.786,125.414999961853,-86.483255,763.058997,-0.6403,874.455001
3716132572.816,125.445000171661,-91.227616,763.479882,-0.535049,874.104382
3716132572.847,125.47600030899,-83.772197,763.76049,0.096471,874.349836
3716132572.875,125.50400018692,-80.383384,763.918342,0.306974,874.472458
3716132572.905,125.534000396729,-85.8055,763.269466,-0.201744,874.297254
3716132572.934,125.563000202179,-87.838804,763.181753,-0.149121,874.19209
3716132572.964,125.593000411987,-88.516558,763.497457,-0.394708,873.981761
3716132572.993,125.622000217438,-83.772197,763.707873,0.289435,874.244672
3716132573.023,125.651999950409,-80.383384,763.848203,-0.061409,874.752931
3716132573.052,125.681000232697,-85.127706,762.971284,-0.16666,874.560165
3716132573.083,125.712000370026,-91.227616,763.865724,-0.078947,874.121945
3716132573.114,125.743000030518,-87.838804,764.058672,-0.096492,873.894159
3716132573.144,125.773000240326,-83.772197,763.550074,0.201723,874.262129
3716132573.174,125.802999973297,-81.061139,763.655308,-0.149121,874.630204
3716132573.204,125.833000183105,-85.8055,763.374648,0.061388,874.437438
3716132573.233,125.861999988556,-89.872067,763.409744,-0.745552,874.121945
3716132573.264,125.893000125885,-86.483255,764.041151,-0.149121,874.227109
3716132573.293,125.922000408173,-85.127706,764.146332,-0.096492,874.472458
3716132573.322,125.951000213623,-80.383384,763.707873,0.096471,874.49002
3716132573.352,125.981000423431,-85.8055,763.111615,-0.236827,874.560165
3716132573.382,126.011000156403,-89.194313,763.953437,0.043843,873.648705
3716132573.414,126.043000221252,-86.483255,763.883299,-0.447336,874.314711
3716132573.443,126.072000026703,-82.416648,763.778064,0.254352,874.104382
3716132573.472,126.10100030899,-79.70559,763.848203,-0.254373,874.647767
3716132573.502,126.131000041962,-86.483255,763.479882,-0.570133,874.262129
3716132573.533,126.162000179291,-91.227616,763.620213,-0.00878,873.859034
3716132573.562,126.190999984741,-85.127706,763.988533,-0.078947,874.437438
3716132573.591,126.220000267029,-81.061139,763.497457,0.026304,874.577622
3716132573.622,126.251000404358,-85.127706,763.5325,0.184184,874.630204
3716132573.65,126.279000282288,-87.161009,763.444839,-0.061409,874.437438
3716132573.681,126.310000419617,-91.227616,763.830682,-0.359624,873.508522
3716132573.711,126.340000152588,-83.772197,764.023576,0.412232,874.069363
3716132573.741,126.370000362396,-82.416648,763.883299,0.026304,874.630204
3716132573.771,126.400000095367,-85.8055,764.006055,0.026304,874.402419
3716132573.8,126.429000377655,-86.483255,763.67283,-0.289456,874.384856
3716132573.833,126.462000370026,-87.161009,763.514978,-0.675384,874.455001
3716132573.861,126.490000247955,-82.416648,763.883299,0.1491,874.174527
3716132573.892,126.521000385284,-80.383384,763.5325,0.061388,874.437438
3716132573.923,126.552000045776,-81.738893,763.865724,-0.184205,874.770494
3716132573.951,126.580000400543,-85.8055,763.146657,-0.236827,874.472458
3716132573.983,126.611999988556,-91.227616,763.918342,-0.377169,873.771432
3716132574.012,126.641000270844,-84.449951,764.163906,-0.359624,874.49002
3716132574.041,126.670000076294,-82.416648,763.67283,0.078926,874.560165
3716132574.073,126.702000141144,-79.027835,763.637734,0.1491,874.612747
3716132574.107,126.736000061035,-81.061139,763.707873,0.061388,874.682786
3716132574.138,126.767000198364,-85.127706,763.514978,0.394687,874.297254
3716132574.169,126.798000335693,-86.483255,763.585117,-0.6403,874.455001
3716132574.199,126.828000068665,-89.194313,763.567595,-0.517504,874.244672
3716132574.229,126.858000278473,-84.449951,763.883299,-0.026325,874.209547
3716132574.258,126.887000083923,-83.772197,763.497457,0.236806,874.560165
3716132574.289,126.918000221252,-85.8055,763.479882,-0.412253,874.542602
3716132574.319,126.947999954224,-87.161009,763.374648,-0.342085,874.384856
3716132574.348,126.977000236511,-89.194313,763.497457,-0.342085,874.314711
3716132574.374,127.003000259399,-83.094442,763.620213,0.570112,874.612747
3716132574.405,127.034000396729,-86.483255,763.637734,-0.552588,874.279692
3716132574.434,127.063000202179,-86.483255,763.269466,-0.517504,874.384856
3716132574.462,127.091000080109,-83.772197,764.023576,0.026304,874.209547
3716132574.492,127.121000289917,-84.449951,763.778064,0.324519,874.314711
3716132574.52,127.149000167847,-85.127706,763.304509,-0.307002,874.630204
3716132574.553,127.182000160217,-87.161009,763.164232,-0.464875,874.051906
3716132574.581,127.210000038147,-91.227616,763.550074,-0.201744,874.121945
3716132574.611,127.240000247955,-84.449951,763.918342,-0.271911,874.332274
3716132574.641,127.269999980927,-81.738893,763.742969,0.447315,874.542602
3716132574.671,127.300000190735,-86.483255,763.251892,-0.026325,874.384856
3716132574.701,127.330000400543,-87.161009,763.795586,-0.061409,874.437438
3716132574.729,127.358000278473,-87.161009,764.006055,-0.429791,874.086926
3716132574.76,127.389000415802,-83.772197,764.216524,0.219268,874.455001
3716132574.792,127.421000003815,-84.449951,763.953437,0.201723,874.314711
3716132574.822,127.451000213623,-80.383384,763.67283,-0.026325,874.96326
3716132574.854,127.483000278473,-87.161009,763.514978,-0.149121,874.419875
3716132574.884,127.513000011444,-87.161009,763.883299,0.043843,873.666268
3716132574.914,127.543000221252,-87.838804,764.163906,-0.307002,873.946742
3716132574.946,127.575000286102,-85.127706,763.67283,-0.078947,874.332274
3716132574.976,127.605000019073,-85.8055,763.90082,-0.131576,874.209547
3716132575.008,127.637000083923,-81.061139,763.550074,0.11401,874.49002
3716132575.037,127.666000366211,-88.516558,763.795586,-0.131576,874.279692
3716132575.066,127.695000171661,-88.516558,763.76049,0.008759,874.19209
3716132575.096,127.72500038147,-85.127706,763.497457,-0.201744,874.49002
3716132575.126,127.755000114441,-84.449951,764.198949,0.306974,874.262129
3716132575.154,127.782999992371,-84.449951,763.918342,-0.359624,875.103444
3716132575.182,127.811000347137,-88.516558,763.848203,-0.657839,873.841577
3716132575.211,127.840000152588,-83.094442,763.953437,-0.114038,874.402419
3716132575.24,127.868999958038,-84.449951,763.935916,0.482399,874.332274
3716132575.27,127.899000167847,-87.161009,763.778064,-0.535049,874.19209
3716132575.301,127.930000305176,-85.8055,763.725447,-0.499959,874.52504
3716132575.331,127.960000038147,-89.194313,763.357126,0.219268,874.174527
3716132575.363,127.992000102997,-85.8055,764.093715,-0.149121,874.121945
3716132575.392,128.021000385284,-85.127706,764.181428,0.359603,874.314711
3716132575.421,128.050000190735,-85.8055,763.918342,-0.394708,874.612747
3716132575.451,128.080000400543,-85.127706,763.918342,-0.517504,874.455001
3716132575.481,128.110000133514,-87.161009,763.865724,-0.745552,874.086926
3716132575.511,128.140000343323,-85.127706,763.620213,0.184184,874.244672
3716132575.541,128.170000076294,-82.416648,763.602691,0.043843,874.19209
3716132575.572,128.201000213623,-78.350081,763.742969,0.096471,874.752931
3716132575.602,128.231000423431,-88.516558,762.988806,-0.16666,874.209547
3716132575.632,128.261000156403,-88.516558,763.935916,-0.32454,874.297254
3716132575.662,128.291000366211,-86.483255,764.128811,-0.114038,874.279692
3716132575.693,128.322000026703,-86.483255,764.058672,-0.078947,874.507583
3716132575.722,128.35100030899,-81.061139,763.67283,-0.078947,874.770494
3716132575.752,128.381000041962,-88.516558,763.725447,-0.6403,874.402419
3716132575.783,128.412000179291,-88.516558,763.655308,-0.464875,873.964199
3716132575.812,128.440999984741,-83.772197,763.637734,-0.184205,874.174527
3716132575.84,128.469000339508,-81.738893,764.006055,-0.061409,874.717912
3716132575.873,128.502000331879,-81.061139,763.67283,0.096471,874.682786
3716132575.905,128.534000396729,-83.094442,763.392222,-0.219289,874.630204
3716132575.936,128.56500005722,-87.838804,763.444839,0.359603,874.262129
3716132575.966,128.595000267029,-87.838804,763.374648,-0.201744,874.349836
3716132575.995,128.624000072479,-84.449951,763.988533,0.096471,874.49002
3716132576.026,128.655000209808,-83.772197,763.620213,0.289435,874.455001
3716132576.054,128.683000087738,-82.416648,763.778064,0.026304,874.665329
3716132576.086,128.715000152588,-85.8055,763.655308,0.166639,874.437438
3716132576.116,128.745000362396,-87.161009,763.339605,-0.114038,874.262129
3716132576.147,128.776000022888,-90.549861,763.5325,-0.078947,873.75387
3716132576.177,128.806000232697,-84.449951,764.163906,-0.061409,874.419875
3716132576.208,128.837000370026,-83.772197,763.602691,0.552567,874.455001
3716132576.238,128.867000102997,-84.449951,763.444839,-0.377169,874.735369
3716132576.268,128.897000312805,-87.161009,763.199275,-0.535049,874.121945
3716132576.297,128.926000118256,-90.549861,763.514978,-0.307002,873.788995
3716132576.326,128.955000400543,-85.127706,763.935916,-0.16666,874.419875
3716132576.357,128.986000061035,-79.70559,763.690351,-0.149121,874.823076
3716132576.388,129.017000198364,-84.449951,764.076193,-0.429791,874.577622
3716132576.417,129.046000003815,-89.194313,763.883299,-0.32454,874.209547
3716132576.447,129.076000213623,-91.227616,763.988533,-0.342085,873.385795
3716132576.477,129.106000423431,-84.449951,763.935916,-0.236827,874.402419
3716132576.505,129.134000301361,-81.738893,763.690351,0.184184,874.96326
3716132576.534,129.163000106812,-86.483255,763.269466,-0.377169,874.577622
3716132576.564,129.19300031662,-89.872067,763.830682,-0.307002,873.736413
3716132576.593,129.22200012207,-84.449951,764.234045,-0.236827,874.244672
3716132576.624,129.253000259399,-81.061139,763.795586,0.219268,874.560165
3716132576.653,129.28200006485,-87.161009,763.374648,-0.377169,874.332274
3716132576.682,129.311000347137,-88.516558,763.497457,-0.377169,874.051906
3716132576.712,129.341000080109,-86.483255,764.111289,0.061388,874.279692
3716132576.741,129.370000362396,-83.772197,763.813107,0.236806,874.314711
3716132576.771,129.400000095367,-80.383384,763.778064,0.166639,874.717912
3716132576.801,129.430000305176,-85.8055,763.339605,0.061388,874.297254
3716132576.833,129.462000370026,-91.227616,763.322031,-0.447336,874.472458
3716132576.865,129.493999958038,-89.872067,764.128811,-0.570133,873.75387
3716132576.895,129.524000167847,-86.483255,763.918342,-0.061409,874.279692
3716132576.925,129.554000377655,-83.772197,764.444514,0.043843,874.262129
3716132576.955,129.584000110626,-81.061139,763.479882,0.096471,874.823076
3716132576.989,129.618000030518,-85.8055,763.655308,-0.289456,874.455001
3716132577.02,129.649000167847,-85.8055,763.813107,0.061388,874.507583
3716132577.049,129.677999973297,-87.838804,763.76049,-0.6403,874.367293
3716132577.08,129.709000110626,-85.127706,763.813107,-0.131576,874.349836
3716132577.112,129.741000175476,-86.483255,764.058672,-0.587671,874.49002
3716132577.139,129.768000125885,-81.061139,763.795586,0.11401,874.928135
3716132577.169,129.798000335693,-85.127706,763.848203,-0.342085,874.367293
3716132577.201,129.830000400543,-86.483255,763.269466,-0.00878,874.332274
3716132577.232,129.861000061035,-88.516558,763.830682,-0.657839,873.946742
3716132577.263,129.892000198364,-87.161009,763.567595,-0.48242,874.034343
3716132577.293,129.922000408173,-85.127706,764.251567,-0.078947,874.262129
3716132577.323,129.952000141144,-81.061139,763.567595,0.306974,874.647767
3716132577.353,129.982000350952,-85.8055,763.988533,-0.622755,874.455001
3716132577.382,130.011000156403,-88.516558,763.725447,-0.710468,874.244672
3716132577.41,130.039000034332,-85.127706,763.865724,-0.061409,874.156965
3716132577.438,130.067000389099,-82.416648,763.813107,0.1491,874.875552
3716132577.467,130.09600019455,-86.483255,763.076519,-0.377169,874.472458
3716132577.499,130.128000259399,-89.194313,763.970959,-0.201744,873.964199
3716132577.528,130.15700006485,-84.449951,764.093715,-0.377169,874.244672
3716132577.558,130.187000274658,-84.449951,764.181428,-0.219289,874.402419
3716132577.589,130.218000411987,-80.383384,763.778064,-0.552588,874.682786
3716132577.618,130.247000217438,-86.483255,763.23437,-0.149121,874.174527
3716132577.648,130.276999950409,-89.872067,763.830682,-0.675384,874.034343
3716132577.68,130.309000015259,-89.194313,763.550074,-0.114038,873.981761
3716132577.709,130.338000297546,-83.772197,764.234045,-0.342085,874.507583
3716132577.74,130.368999958038,-82.416648,763.918342,0.447315,874.279692
3716132577.769,130.398000240326,-87.161009,764.006055,0.043843,874.542602
3716132577.798,130.427000045776,-89.872067,763.5325,-0.48242,874.402419
3716132577.826,130.455000400543,-85.127706,763.742969,-0.359624,874.349836
3716132577.857,130.486000061035,-83.772197,763.707873,0.254352,874.419875
3716132577.887,130.516000270844,-82.416648,763.444839,-0.061409,874.980717
3716132577.916,130.545000076294,-85.127706,763.602691,-0.6403,874.595185
3716132577.947,130.576000213623,-88.516558,763.707873,0.078926,873.683831
3716132577.976,130.605000019074,-85.127706,764.041151,-0.219289,874.472458
3716132578.007,130.636000156403,-84.449951,763.444839,-0.131576,874.630204
3716132578.036,130.664999961853,-85.8055,763.023902,-0.289456,874.665329
3716132578.066,130.695000171661,-87.838804,763.444839,-0.710468,874.279692
3716132578.096,130.72500038147,-90.549861,763.567595,-0.342085,873.999324
3716132578.125,130.75400018692,-84.449951,763.795586,-0.078947,874.560165
3716132578.155,130.784000396729,-81.738893,763.970959,-0.114038,874.805513
3716132578.184,130.813000202179,-87.161009,763.286988,-0.6403,874.121945
3716132578.216,130.845000267029,-89.872067,763.935916,-0.412253,873.859034
3716132578.244,130.873000144959,-83.772197,763.76049,0.008759,874.455001
3716132578.273,130.901999950409,-82.416648,763.918342,0.464854,874.507583
3716132578.302,130.931000232697,-85.8055,763.90082,-0.429791,874.244672
3716132578.33,130.959000110626,-89.194313,763.953437,-0.6403,874.139508
3716132578.362,130.991000175476,-84.449951,763.67283,0.11401,874.367293
3716132578.392,131.021000385284,-83.772197,764.058672,-0.16666,874.560165
3716132578.426,131.055000305176,-81.738893,763.90082,-0.307002,874.787951
3716132578.454,131.083000183105,-85.127706,763.550074,-0.447336,874.595185
3716132578.483,131.111999988556,-88.516558,763.199275,-0.043864,874.49002
3716132578.512,131.141000270844,-88.516558,763.778064,0.008759,873.964199
3716132578.541,131.170000076294,-81.738893,764.041151,-0.16666,874.595185
3716132578.571,131.200000286102,-81.061139,763.76049,-0.254373,874.858096
3716132578.601,131.230000019073,-87.161009,763.444839,-0.359624,874.297254
3716132578.631,131.260000228882,-87.161009,763.918342,-0.078947,874.297254
3716132578.661,131.289999961853,-83.094442,763.953437,-0.043864,874.507583
3716132578.693,131.322000026703,-83.772197,763.5325,-0.412253,874.507583
3716132578.722,131.35100030899,-82.416648,763.585117,-0.149121,874.805513
3716132578.755,131.384000301361,-85.127706,763.848203,-0.307002,874.998279
3716132578.787,131.416000366211,-86.483255,763.585117,-0.149121,874.717912
3716132578.818,131.447000026703,-85.8055,763.181753,-0.499959,874.647767
3716132578.848,131.477000236511,-90.549861,763.5325,-0.342085,874.384856
3716132578.876,131.505000114441,-83.094442,764.479557,-0.394708,874.542602
3716132578.907,131.53600025177,-80.383384,764.041151,0.289435,874.752931
3716132578.936,131.56500005722,-86.483255,763.707873,-0.254373,874.595185
3716132578.966,131.595000267029,-87.161009,763.497457,-0.517504,874.472458
3716132578.998,131.627000331879,-89.872067,763.725447,-0.149121,874.647767
3716132579.028,131.65700006485,-83.772197,763.90082,-0.114038,874.349836
3716132579.057,131.686000347137,-82.416648,763.953437,0.289435,874.700349
3716132579.089,131.718000411987,-81.061139,764.076193,-0.289456,874.823076
3716132579.123,131.752000331879,-80.383384,763.830682,-0.114038,874.840533
3716132579.151,131.780000209808,-85.127706,763.427265,-0.587671,874.577622
3716132579.181,131.810000419617,-89.872067,764.111289,-0.464875,874.349836
3716132579.211,131.840000152588,-85.8055,763.935916,-0.48242,874.19209
3716132579.238,131.867000102997,-81.738893,763.602691,-0.429791,874.96326
3716132579.268,131.897000312805,-84.449951,763.620213,0.219268,874.595185
3716132579.297,131.926000118256,-89.872067,763.795586,-0.517504,874.244672
3716132579.327,131.956000328064,-87.161009,764.076193,-0.394708,874.332274
3716132579.356,131.985000133514,-82.416648,763.637734,0.254352,874.560165
3716132579.386,132.015000343323,-83.772197,764.023576,-0.517504,874.455001
3716132579.416,132.045000076294,-87.838804,763.09404,-0.447336,874.49002
3716132579.445,132.074000358582,-88.516558,764.006055,-0.026325,874.19209
3716132579.474,132.103000164032,-85.8055,764.549749,-0.043864,874.367293
3716132579.503,132.131999969482,-80.383384,763.620213,-0.32454,875.033299
3716132579.533,132.162000179291,-86.483255,763.444839,-0.342085,874.735369
3716132579.564,132.19300031662,-88.516558,763.707873,-0.254373,874.560165
3716132579.594,132.223000049591,-84.449951,763.830682,-0.377169,874.279692
3716132579.624,132.253000259399,-83.094442,763.655308,0.236806,874.787951
3716132579.653,132.28200006485,-81.061139,763.497457,0.061388,874.910678
3716132579.684,132.313000202179,-85.8055,763.462361,-0.254373,874.770494
3716132579.716,132.345000267029,-89.194313,763.918342,-0.464875,874.437438
3716132579.748,132.377000331879,-90.549861,764.111289,-0.447336,874.104382
3716132579.778,132.40700006485,-83.094442,764.216524,-0.394708,874.577622
3716132579.806,132.435000419617,-84.449951,763.742969,0.184184,874.174527
3716132579.835,132.464000225067,-83.772197,763.725447,-0.061409,874.682786
3716132579.866,132.495000362396,-85.8055,763.707873,0.131555,874.455001
3716132579.896,132.525000095367,-90.549861,763.848203,-0.096492,874.139508
3716132579.927,132.556000232697,-84.449951,764.444514,0.043843,874.384856
3716132579.957,132.585999965668,-83.094442,764.602366,-0.184205,874.244672
3716132579.993,132.622000217438,-83.094442,764.33928,0.078926,874.595185
3716132580.029,132.657999992371,-81.738893,763.550074,-0.096492,874.49002
3716132580.058,132.687000274658,-85.127706,764.251567,-0.061409,874.367293
3716132580.088,132.717000007629,-82.416648,763.830682,-0.307002,874.595185
3716132580.116,132.745000362396,-85.8055,763.427265,0.078926,874.139508
3716132580.147,132.776000022888,-89.872067,763.427265,-0.061409,874.121945
3716132580.175,132.804000377655,-85.127706,763.988533,0.236806,874.612747
3716132580.205,132.834000110626,-80.383384,764.181428,0.236806,874.840533
3716132580.234,132.863000392914,-89.872067,763.620213,-0.464875,874.52504
3716132580.264,132.893000125885,-89.872067,763.90082,0.096471,874.016781
3716132580.292,132.921000003815,-83.094442,764.426993,-0.236827,874.507583
3716132580.321,132.950000286102,-81.061139,763.637734,-0.236827,875.015842
3716132580.352,132.981000423431,-85.127706,763.637734,0.008759,874.682786
3716132580.383,133.012000083923,-87.838804,763.427265,-0.587671,874.577622
3716132580.413,133.042000293732,-89.872067,764.058672,-0.359624,873.894159
3716132580.442,133.071000099182,-85.127706,764.093715,-0.447336,874.735369
3716132580.472,133.10100030899,-80.383384,764.444514,0.306974,874.823076
3716132580.502,133.131000041962,-85.127706,763.707873,-0.289456,874.542602
3716132580.533,133.162000179291,-87.161009,763.339605,-0.184205,874.437438
3716132580.563,133.192000389099,-90.549861,763.5325,-0.026325,873.841577
3716132580.593,133.22200012207,-83.772197,764.269141,0.11401,874.402419
3716132580.622,133.251000404358,-82.416648,764.251567,0.517483,874.437438
3716132580.651,133.280000209808,-86.483255,763.514978,-0.201744,874.717912
3716132580.68,133.309000015259,-87.838804,763.90082,-0.552588,873.999324
3716132580.71,133.339000225067,-83.772197,764.163906,-0.078947,874.455001
3716132580.739,133.368000030518,-81.738893,764.304184,0.552567,874.630204
3716132580.766,133.394999980927,-85.8055,763.550074,0.061388,874.542602
3716132580.793,133.422000408173,-86.483255,764.198949,-0.184205,874.367293
3716132580.824,133.453000068665,-84.449951,764.163906,-0.131576,874.542602
3716132580.852,133.481000423431,-84.449951,764.146332,0.061388,874.787951
3716132580.882,133.511000156403,-87.838804,763.778064,-0.499959,874.349836
3716132580.911,133.539999961853,-85.127706,763.970959,-0.184205,874.016781
3716132580.942,133.571000099182,-83.094442,764.321758,0.27189,874.455001
3716132580.973,133.602000236511,-84.449951,764.163906,0.464854,874.717912
3716132581.001,133.630000114441,-85.127706,763.67283,-0.307002,874.560165
3716132581.033,133.662000179291,-87.161009,763.90082,-0.622755,874.542602
3716132581.061,133.69000005722,-89.194313,763.953437,0.096471,873.911616
3716132581.091,133.720000267029,-85.127706,764.093715,-0.131576,874.402419
3716132581.124,133.753000259399,-81.061139,764.286662,0.166639,874.893115
3716132581.154,133.782999992371,-85.127706,763.462361,-0.026325,874.472458
3716132581.187,133.815999984741,-83.094442,763.67283,-0.48242,874.823076
3716132581.217,133.84600019455,-85.127706,764.128811,-0.412253,874.437438
3716132581.246,133.875,-88.516558,763.778064,-0.587671,874.174527
3716132581.276,133.905000209808,-84.449951,764.216524,-0.078947,874.314711
3716132581.306,133.935000419617,-83.094442,764.146332,-0.061409,874.595185
3716132581.336,133.965000152588,-88.516558,763.655308,-0.131576,874.437438
3716132581.366,133.995000362396,-86.483255,763.76049,-0.587671,874.717912
3716132581.397,134.026000022888,-90.549861,763.725447,-0.236827,874.52504
3716132581.427,134.056000232697,-85.8055,764.234045,0.026304,874.209547
3716132581.458,134.087000370026,-83.094442,764.163906,0.078926,874.455001
3716132581.49,134.118999958038,-81.738893,763.76049,0.552567,874.682786
3716132581.521,134.150000095367,-81.738893,764.146332,-0.535049,875.156026
3716132581.552,134.181000232697,-82.416648,763.637734,-0.026325,874.893115
3716132581.581,134.210000038147,-88.516558,764.163906,-0.149121,874.735369
3716132581.613,134.242000102997,-91.227616,764.251567,-0.394708,873.876597
3716132581.643,134.272000312805,-86.483255,763.953437,0.061388,874.735369
3716132581.673,134.302000045776,-83.772197,764.479557,0.043843,874.577622
3716132581.702,134.331000328064,-83.772197,764.146332,0.27189,875.226171
3716132581.732,134.361000061035,-86.483255,763.637734,-0.622755,874.52504
3716132581.762,134.391000270844,-88.516558,763.67283,-0.096492,874.121945
3716132581.791,134.420000076294,-84.449951,764.093715,0.201723,874.577622
3716132581.821,134.450000286102,-83.094442,764.374375,-0.254373,874.998279
3716132581.851,134.480000019073,-85.8055,763.742969,0.219268,874.560165
3716132581.881,134.510000228882,-88.516558,763.988533,-0.219289,874.297254
3716132581.911,134.539999961853,-83.094442,764.006055,-0.412253,874.52504
3716132581.944,134.572999954224,-85.127706,764.251567,-0.078947,874.542602
3716132581.975,134.604000091553,-81.738893,764.286662,-0.377169,874.542602
3716132582.005,134.634000301361,-82.416648,764.304184,0.412232,874.717912
3716132582.036,134.664999961853,-87.161009,763.742969,-0.16666,874.595185
3716132582.067,134.696000099182,-86.483255,763.637734,-0.043864,874.893115
3716132582.096,134.72500038147,-89.194313,763.970959,-0.833264,874.542602
3716132582.125,134.75400018692,-83.772197,764.374375,-0.307002,874.682786
3716132582.156,134.785000324249,-83.094442,764.391897,-0.271911,874.717912
3716132582.188,134.817000389099,-81.061139,764.286662,-0.657839,875.138463
3716132582.218,134.84700012207,-85.127706,763.637734,0.377148,874.612747
3716132582.248,134.877000331879,-89.194313,763.813107,-0.131576,874.419875
3716132582.279,134.907999992371,-89.872067,764.058672,-0.307002,874.577622
3716132582.309,134.938000202179,-83.772197,764.076193,-0.535049,874.279692
3716132582.336,134.965000152588,-79.70559,764.128811,-0.271911,874.998279
3716132582.367,134.996000289917,-87.838804,763.742969,-0.307002,874.49002
3716132582.397,135.026000022888,-87.161009,764.181428,-0.394708,874.472458
3716132582.427,135.056000232697,-86.483255,764.269141,-0.061409,874.507583
3716132582.457,135.085999965668,-81.738893,764.690026,0.096471,874.384856
3716132582.485,135.114000320435,-85.8055,763.883299,0.008759,874.577622
